Row,calcarine,insula,cingulate,pos,central,precentral,cos,sts,postcentral,sfs,ips,loc,ifs,ots,its
bb59_mri0_mask,2.38878726959229,2.38256216049194,2.37000131607056,2.49276423454285,2.36638426780701,2.25119090080261,2.00702548027039,2.40029430389404,2.22851514816284,2.1273934841156,2.44076251983643,2.06948399543762,2.23789262771606,2.18078660964966,2.23533987998962
bb62_mri0_mask,2.34406757354736,2.33887195587158,2.30384087562561,2.21873259544373,2.2146143913269,2.12888860702515,2.08454632759094,2.21830677986145,2.17007088661194,2.13295412063599,2.21999001502991,2.20969104766846,2.06458449363708,2.3114070892334,2.20877194404602
bb62_mri6_mask,2.47839045524597,2.99445867538452,2.42063999176025,2.54558539390564,2.45857286453247,2.53573441505432,2.37363433837891,2.47060441970825,2.52474308013916,2.56219267845154,2.72363901138306,2.38815402984619,2.46510052680969,2.51603698730469,2.60684609413147
bb62_mri12_mask,2.59744668006897,3.22032141685486,2.85661864280701,2.86544966697693,2.38309001922607,2.86906766891479,2.83641004562378,3.02701544761658,2.67028594017029,2.7615180015564,2.8976845741272,2.60255360603333,2.81400227546692,3.06063914299011,2.81561255455017
bb63_mri0_mask,2.41469097137451,2.31820917129517,2.31461453437805,2.43421673774719,2.38068580627441,2.28857493400574,2.04623961448669,2.33066368103027,2.333411693573,2.21055698394775,2.18473815917969,2.0269923210144,2.20852732658386,2.44110798835754,2.50310587882996
bb64_mri0_mask,2.29917120933533,2.23925042152405,2.27527117729187,2.18744611740112,2.21894764900208,2.3180365562439,2.08842206001282,2.28501605987549,2.22790908813477,2.17541813850403,2.05594301223755,2.19018936157227,2.20796036720276,2.14249587059021,2.48837780952454
bb64_mri6_mask,2.53557968139648,2.61707067489624,2.43904995918274,2.41541743278503,2.32825207710266,2.4953761100769,2.38871312141418,2.50711989402771,2.43364429473877,2.5826575756073,2.57000708580017,2.22918772697449,2.44700789451599,2.53772211074829,2.64165902137756
bb66_mri6_mask,2.42009019851685,2.77509474754333,2.38237237930298,2.5224494934082,2.4158251285553,2.33664846420288,2.50599122047424,2.21860814094543,2.34763383865356,2.28504180908203,2.29096221923828,2.31908440589905,2.33825969696045,2.27262616157532,2.34854912757874
bb67_mri0_mask,2.23377203941345,2.35254240036011,2.07369065284729,2.21363925933838,2.14943695068359,2.01428294181824,1.90175557136536,2.09245347976685,1.97893607616425,1.99420142173767,1.94227015972137,2.03371214866638,1.93247294425964,1.92124736309052,2.10921025276184
bb67_mri3_mask,2.37872838973999,2.60715246200562,2.32271027565002,2.43000245094299,2.42121505737305,2.28452014923096,2.31740140914917,2.45811033248901,2.39742302894592,2.22440433502197,2.25104641914368,2.20837378501892,2.2491192817688,2.31681823730469,2.29006147384644
bb69_mri0_mask,2.4885094165802,2.50630187988281,2.19217658042908,2.48314380645752,2.39010500907898,2.32702898979187,2.15930271148682,2.42195343971252,2.27335166931152,2.21465277671814,2.29250478744507,2.26853036880493,2.26943039894104,2.14972233772278,2.42991781234741
bb69_mri3_mask,2.38201880455017,2.57352089881897,2.22869205474854,2.43136668205261,2.47632431983948,2.36917543411255,2.14459323883057,2.54986453056335,2.34805989265442,2.16383147239685,2.35495114326477,2.19706726074219,2.22663640975952,2.13598704338074,2.41945457458496
bb75_mri0_mask,2.53266048431396,2.56125664710999,2.24088454246521,2.30369687080383,2.16409158706665,2.14246153831482,2.03211522102356,2.2233145236969,2.31779313087463,2.22227621078491,2.35062003135681,2.10113120079041,2.23827791213989,2.38625741004944,2.49946522712708
bb75_mri3_mask,2.59378910064697,2.45817613601685,2.34480738639832,2.2854905128479,2.20911622047424,2.19445419311523,2.18583798408508,2.19568347930908,2.33717632293701,2.24692344665527,2.34357166290283,2.28081250190735,2.17291021347046,2.16143393516541,2.46636748313904
bb77_mri0_mask,2.54964709281921,2.67601013183594,2.33564829826355,2.56812429428101,2.41408920288086,2.41516947746277,2.09833312034607,2.34817814826965,2.22539782524109,2.23706841468811,2.19460153579712,2.39287042617798,2.10666847229004,2.14633655548096,2.45039463043213
bb77_mri3_mask,2.88498616218567,2.42045521736145,2.39017248153687,2.45937013626099,2.48686838150024,2.42137980461121,2.08335208892822,2.47780442237854,2.36342144012451,2.27572727203369,2.28740191459656,2.38509964942932,2.23040962219238,2.09241437911987,2.51478481292725
bb78_mri0_mask,2.56396341323853,2.59634923934937,2.30222225189209,2.56222677230835,2.29525399208069,2.17129635810852,2.13418459892273,2.38364315032959,2.25549745559692,2.18715167045593,2.3315851688385,2.10147857666016,2.20989418029785,2.57651114463806,2.28296518325806
bb78_mri3_mask,2.45184946060181,2.53068542480469,2.36403369903564,2.55355739593506,2.40080690383911,2.40193700790405,2.16496443748474,2.44140338897705,2.27704358100891,2.37838053703308,2.26254868507385,2.16311001777649,2.3814582824707,2.30034804344177,2.26860332489014
bb79_mri0_mask,2.34804081916809,2.3171694278717,2.20503211021423,2.21621656417847,2.09988689422607,2.1835994720459,2.00196433067322,2.38215160369873,2.26550340652466,2.03415369987488,2.13593435287476,2.26731014251709,2.15433669090271,2.30939912796021,2.72855567932129
bb82_mri6_mask,2.3814709186554,2.82947015762329,2.6929874420166,2.55422711372375,2.43478083610535,2.55999064445496,2.50037813186646,2.68254566192627,2.69931244850159,2.50881218910217,2.56410074234009,2.3963029384613,2.52439618110657,2.28137540817261,2.45920324325562
bb61_mri12_mask,2.35576748847961,3.36920714378357,2.62337183952332,3.02956509590149,2.21481275558472,2.73712372779846,2.96530699729919,2.81684494018555,2.56068754196167,2.78030729293823,2.85040855407715,2.43673276901245,2.72091698646545,2.53435349464417,2.99563670158386
bb50_mri3_mask,2.30565643310547,2.59451961517334,2.11844229698181,2.35506510734558,2.38151478767395,2.18399143218994,2.05553865432739,2.2190375328064,2.22564077377319,2.19679021835327,2.02962160110474,2.12625885009766,2.18083572387695,2.14970588684082,2.29413938522339
bb47_mri6_mask,2.13918924331665,2.86122417449951,2.51003789901733,2.5060760974884,2.21920394897461,2.47740340232849,2.45916152000427,2.53957009315491,2.55928540229797,2.56757712364197,2.64541912078857,2.35557985305786,2.54354619979858,2.49498343467712,2.52561116218567
bb47_mri12_mask,2.16570663452148,2.7603657245636,2.59839820861816,2.5523898601532,1.97778236865997,2.46601963043213,2.70551323890686,2.64020967483521,2.50252652168274,2.45547127723694,2.71155905723572,2.51376700401306,2.58088350296021,2.62116837501526,2.8459370136261
